word,latitude,longitude
bright,48.1055556,-114.6622222
bright,43.1977778,-70.8741667
bright,42.0719444,-83.9716667
bright,40.4511111,-85.37
bright,40.4555556,-109.5280556
bright,36.0625,-94.1572222
bright,42.983333,-81.25
bright,37.2752778,-107.8794444
bright,35.1322222,-118.4480556
bright,41.4825,-73.41
bright,42.3444444,-88.0416667
bright,41.0036111,-80.3472222
bright,47.5930556,-93.6905556
bright,30.3672222,-89.0927778
bright,44.6355556,-72.6808333
bright,46.8569444,-122.8516667
bright,42.1355556,-71.9705556
bright,42.6333333,-71.3166667
bright,41.85,-87.65
bright,42.5813889,-94.8458333
bright,33.1191667,-117.0855556
bright,35.54,-75.4733333
bright,42.4738889,-96.4133333
bright,41.4438889,-80.5888889
bright,45.1608333,-93.2347222
bright,38.0527778,-81.1041667
bright,41.7,-71.4166667
bright,39.6133333,-105.0161111
bright,47.8108333,-122.3761111
bright,40.7141667,-74.0063889
bright,37.6688889,-122.0797222
bright,39.0416667,-94.72
bright,35.4541667,-94.4405556
bright,44.1811111,-75.2825
bright,28.3641667,-82.6936111
bright,37.8091667,-85.4669444
bright,40.4863889,-86.1336111
bright,45.5236111,-122.675
bright,35.8088889,-80.3730556
bright,37.3541667,-121.9541667
bright,40.8841667,-72.9377778
bright,49.883333,-97.166667
bright,42.6566667,-83.7530556
bright,44.7322222,-92.4872222
bright,40.8861111,-73.2577778
bright,39.7425,-105.5130556
bright,26.9758333,-82.0908333
bright,26.9758333,-82.0908333
bright,33.9966667,-77.9075
bright,45.4944444,-122.8658333
bright,46.2858333,-119.2833333
bright,30.8827778,-87.7730556
bright,37.3394444,-121.8938889
bright,33.4147222,-111.9086111
bright,33.4483333,-112.0733333
bright,36.175,-115.1363889
bright,29.4238889,-98.4933333
bright,34.1336111,-117.9066667
bright,41.7180556,-94.9322222
bright,28.5780556,-81.8869444
bright,29.7630556,-95.3630556
bright,43.6136111,-116.2025
bright,46.0130556,-91.4844444
bright,47.1719444,-122.5172222
bright,33.8352778,-117.9136111
bright,30.4505556,-91.1544444
bright,41.1305556,-85.1288889
bright,41.5236111,-90.5775
bright,41.5236111,-90.5775
bright,39.1619444,-84.4569444
bright,29.6236111,-81.8905556
bright,43.0761111,-88.7741667
bright,47.6741667,-122.1202778
bright,39.0997222,-94.5783333
bright,48.9391667,-119.4344444
bright,47.2033333,-122.2391667
bright,39.4019444,-75.0397222
bright,33.6888889,-78.8869444
bright,47.6063889,-122.3308333
bright,44.9611111,-90.7997222
bright,43.0202778,-71.6008333
bright,41.2402778,-75.945
bright,31.5058333,-97.2047222
bright,32.9536111,-96.89
bright,39.0911111,-94.4152778
bright,29.7630556,-95.3630556
bright,41.7533333,-86.1108333
bright,37.7858333,-77.1052778
bright,33.2147222,-97.1327778
bright,37.6391667,-120.9958333
bright,42.7875,-86.1088889
bright,31.1502778,-81.3697222
bright,26.9616667,-82.3527778
bright,42.7875,-86.1088889
bright,34.2561111,-78.045
bright,33.4052778,-86.8113889
bright,33.8872222,-118.3516667
bright,39.8208333,-84.0194444
bright,46.0980556,-88.3338889
bright,39.9611111,-82.9988889
bright,41.3166667,-110.3836111
bright,40.8622222,-73.6341667
bright,40.5866667,-122.3905556
bright,40.7141667,-74.0063889
bright,36.0344444,-89.3855556
bright,35.6869444,-105.9372222
bright,35.6869444,-105.9372222
bright,35.6869444,-105.9372222
bright,36.1733333,-79.9891667
bright,42.9058333,-88.1388889
bright,43.5391667,-89.4625
bright,33.7669444,-118.1883333
bright,38.1916667,-120.8280556
bright,41.4541667,-70.5625
bright,41.4541667,-70.5625
bright,35.7686111,-106.6916667
bright,39.1547222,-122.1483333
bright,29.9986111,-95.2619444
bright,39.8308333,-77.2313889
bright,37.9716667,-100.8722222
bright,42.1583333,-71.1452778
bright,44.9430556,-123.0338889
bright,41.3025,-73.3838889
bright,31.1502778,-81.3697222
bright,39.6333333,-105.3166667
bright,44.15,-79.866667
bright,46.216667,-63.483333
bright,46.216667,-63.483333
bright,33.34,-86.6302778
bright,34.9202778,-82.2963889
bright,33.9608333,-83.3780556
bright,40.5727778,-81.0858333
bright,40.5727778,-81.0858333
bright,26.1272222,-80.2333333
bright,37.9886111,-84.4777778
bright,42.7652778,-71.4680556
bright,46.216667,-63.483333
bright,33.5777778,-101.8547222
bright,38.8813889,-94.8188889
bright,40.7141667,-74.0063889
bright,39.2997222,-75.605
bright,39.4652778,-95.7361111
bright,43.3094444,-73.6444444
bright,37.4419444,-122.1419444
bright,44.9633333,-73.5877778
bright,36.79,-121.32
bright,44.35,-78.733333
bright,43.9113889,-88.7297222
bright,44.4563889,-89.5438889
bright,35.7697222,-91.6408333
bright,40.7138889,-73.5594444
bright,28.2713889,-82.7197222
bright,34.8722222,-89.6905556
bright,35.3394444,-97.4863889
bright,35.3394444,-97.4863889
bright,29.7630556,-95.3630556
bright,35.6233333,-95.9602778
bright,39.0083333,-75.5783333
bright,47.6063889,-122.3308333
bright,33.2613889,-97.2377778
bright,33.7669444,-118.1883333
bright,33.6888889,-78.8869444
bright,40.2338889,-111.6577778
bright,38.5816667,-121.4933333
bright,43.9180556,-123.0233333
bright,42.9633333,-85.6680556
bright,36.1658333,-86.7844444
bright,39.5522222,-84.2333333
bright,42.2172222,-73.865
bright,33.4269444,-117.6111111
bright,32.7552778,-114.3613889
bright,33.3941667,-110.7858333
bright,34.0522222,-118.2427778
bright,39.7047222,-105.0808333
bright,45.416667,-75.7
bright,41.5930556,-81.5269444
bright,37.775,-122.4183333
bright,41.6347222,-84.9994444
bright,40.9805556,-111.8866667
bright,29.4238889,-98.4933333
bright,41.1416667,-87.875
bright,41.6302778,-87.8538889
bright,41.5733333,-87.7844444
bright,41.6027778,-87.7438889
bright,41.6027778,-87.7438889
bright,41.6027778,-87.7438889
bright,41.6302778,-87.8538889
bright,32.4608333,-84.9877778
bright,35.5938889,-105.2233333
bright,40.8716667,-111.8913889
bright,37.9452778,-104.8347222
bright,47.8325,-96.1330556
bright,47.8325,-96.1330556
bright,35.9605556,-83.9208333
bright,38.8791667,-99.3263889
bright,36.3047222,-86.62
bright,43.433333,-79.666667
bright,42.3333333,-88.2666667
bright,41.9269444,-73.9977778
bright,45.433333,-75.733333
bright,43.2341667,-86.2483333
bright,42.4369444,-71.5061111
bright,42.5,-71.5833333
bright,40.8858333,-74.0438889
bright,44.9430556,-123.0338889
bright,39.1652778,-86.5263889
bright,29.8830556,-97.9411111
bright,30.2669444,-97.7427778
bright,36.7069444,-97.0852778
bright,32.7355556,-97.1077778
bright,41.8186111,-72.48
bright,44.8613889,-92.6236111
bright,44.8613889,-92.6236111
bright,35.91,-79.0755556
bright,47.6063889,-122.3308333
bright,35.8263889,-82.5494444
bright,49.25,-123.133333
bright,38.015,-94.8833333
bright,41.4569444,-72.8236111
bright,49.833333,-99.95
bright,33.9608333,-83.3780556
bright,52.266667,-113.8
bright,47.9791667,-122.2008333
bright,40.0875,-108.8041667
bright,40.1786111,-122.2347222
bright,38.0280556,-121.8836111
bright,36.2294444,-77.1144444
bright,44.4905556,-73.1113889
bright,41.2458333,-75.8816667
bright,33.6694444,-117.8222222
bright,40.4666667,-74.6611111
bright,64.8377778,-147.7163889
bright,33.5422222,-117.7822222
bright,36.4991667,-80.6075
bright,40.7988889,-81.3786111
bright,40.7608333,-111.8902778
bright,44.9583333,-124.0166667
bright,43.045,-75.8669444
bright,37.3541667,-121.9541667
bright,41.1747222,-91.8194444
bright,33.0183333,-80.1758333
bright,48.7052778,-119.4383333
bright,40.77,-87.8588889
bright,34.8697222,-111.7602778
bright,43.5977778,-84.7675
bright,37.9513889,-91.7711111
bright,48.5038889,-122.2361111
bright,36.9102778,-121.7558333
bright,33.6602778,-117.9983333
bright,35.655,-82.6963889
bright,34.1161111,-118.1494444
bright,53.516667,-113.316667
bright,39.6452778,-121.4022222
bright,32.7152778,-117.1563889
bright,33.8158333,-78.6802778
bright,39.9625,-76.7280556
bright,39.0997222,-94.5783333
bright,34.6777778,-76.9511111
bright,42.0036111,-79.8111111
bright,45.6388889,-122.6602778
bright,47.6733333,-117.2383333
bright,37.5058333,-77.6494444
bright,42.505,-90.0986111
bright,41.3952778,-81.6763889
bright,41.3952778,-81.6763889
bright,38.7975,-90.7855556
bright,38.4191667,-82.4452778
bright,38.1502778,-92.6177778
bright,26.3180556,-80.1
bright,40.6866667,-73.3738889
bright,37.7991667,-88.2611111
bright,36.3302778,-119.2911111
bright,32.9536111,-96.89
bright,33.1975,-96.615
bright,33.1975,-96.615
bright,26.0391667,-97.5561111
bright,35.3394444,-97.4863889
bright,47.3075,-122.2272222
bright,33.7922222,-82.4791667
bright,49.066667,-81.016667
bright,42.5877778,-76.3672222
bright,47.6741667,-122.1202778
bright,47.6741667,-122.1202778
bright,32.2836111,-83.4722222
bright,37.3183333,-84.9394444
bright,39.2033333,-76.6625
bright,34.3580556,-86.2947222
bright,39.2666667,-81.5616667
bright,37.9322222,-87.895
bright,29.7630556,-95.3630556
bright,42.9222222,-88.0994444
bright,41.6269444,-79.6738889
bright,32.7355556,-97.1077778
bright,40.7372222,-114.0366667
bright,34.0633333,-117.65
bright,37.3394444,-121.8938889
bright,44.9430556,-123.0338889
bright,33.4222222,-111.8219444
bright,43.8013889,-91.2394444
bright,41.2083333,-78.5758333
bright,47.3075,-122.2272222
bright,43.0386111,-78.8644444
bright,39.1619444,-84.4569444
bright,29.7352778,-94.9772222
bright,45.5236111,-122.675
bright,25.7738889,-80.1938889
bright,44.0522222,-123.0855556
bright,42.2711111,-89.0938889
bright,39.9611111,-82.9988889
bright,46.9966667,-120.5466667
bright,37.2152778,-93.2980556
bright,40.9597222,-72.9966667
bright,34.0027778,-84.1447222
bright,47.3075,-122.2272222
bright,35.9411111,-80.4094444
bright,36.3883333,-86.4466667
bright,35.7913889,-78.7813889
bright,38.5816667,-121.4933333
bright,42.6288889,-78.7377778
bright,39.7686111,-76.68
bright,44.8519444,-71.5522222
bright,33.1383333,-95.6008333
bright,41.0983333,-83.9847222
bright,39.1155556,-77.5638889
bright,43.9827778,-124.0986111
bright,44.7972222,-106.9555556
bright,45.4316667,-84.9919444
bright,37.5530556,-83.3836111
bright,37.1305556,-121.6533333
bright,43.2,-79.55
bright,32.6858333,-117.1822222
bright,39.4652778,-95.7361111
bright,33.4511111,-79.5611111
bright,35.6225,-117.67
bright,35.6225,-117.67
bright,41.6997222,-93.0477778
bright,41.1844444,-73.1336111
bright,41.3502778,-83.1219444
bright,37.6922222,-97.3372222
bright,47.7425,-121.9844444
bright,38.4219444,-77.4086111
bright,40.8,-96.6666667
bright,40.1083333,-83.7525
bright,45.8527778,-87.0216667
bright,40.5794444,-75.3411111
bright,30.2669444,-97.7427778
bright,27.9472222,-82.4586111
bright,27.9472222,-82.4586111
bright,30.3672222,-89.0927778
bright,45.6366667,-89.4119444
bright,43.0480556,-76.1477778
bright,50.45,-104.616667
bright,36.9786111,-76.4283333
bright,45.416667,-75.7
bright,41.9902778,-70.9755556
bright,38.7316667,-82.9977778
bright,33.0580556,-112.0469444
bright,40.7694444,-74.0208333
bright,39.4019444,-75.0397222
bright,42.9038889,-78.6925
bright,36.2702778,-121.8063889
bright,39.8911111,-74.9222222
bright,40.9586111,-74.0372222
bright,40.9586111,-74.0372222
bright,41.6397222,-81.4066667
bright,41.8786111,-71.3830556
bright,45.6388889,-122.6602778
bright,31.4713889,-110.9758333
bright,27.3016667,-82.5516667
bright,34.2063889,-118.2233333
bright,41.9475,-80.5544444
bright,37.3394444,-121.8938889
bright,38.8338889,-104.8208333
bright,37.0791667,-106.0080556
bright,37.3394444,-121.8938889
bright,26.1416667,-81.795
bright,37.6391667,-120.9958333
bright,42.5997222,-71.3677778
bright,36.8352778,-76.2986111
bright,46.0647222,-118.3419444
bright,43.0386111,-78.8644444
bright,41.5727778,-72.6411111
bright,37.6069444,-87.5286111
bright,42.7261111,-87.7827778
bright,44.0463889,-123.0208333
bright,34.2072222,-84.1402778
bright,47.4830556,-122.2158333
bright,32.8744444,-95.7652778
bright,37.9725,-90.3897222
bright,46.6794444,-119.9161111
bright,39.7391667,-104.9841667
bright,44.9430556,-123.0338889
bright,41.7855556,-74.2294444
bright,41.9538889,-72.7891667
bright,39.1752778,-84.2944444
bright,34.2977778,-83.8241667
bright,47.9663889,-116.8675
bright,42.9375,-70.8394444
bright,38.9555556,-90.1866667
bright,47.8108333,-122.3761111
bright,34.1841667,-118.9097222
bright,41.4244444,-91.0430556
bright,39.7597222,-121.6208333
bright,32.9544444,-97.0147222
bright,42.8247222,-83.2647222
bright,43.8013889,-91.2394444
bright,46.1286111,-112.9413889
bright,45.5236111,-122.675
bright,42.7158333,-78.8297222
bright,45.4313889,-122.7702778
bright,46.2113889,-119.1361111
bright,40.3402778,-85.3508333
bright,40.8,-96.6666667
bright,37.2933333,-80.055
bright,53.533333,-113.916667
bright,36.1538889,-95.9925
bright,42.3086111,-83.4822222
bright,42.2711111,-89.0938889
bright,42.7283333,-73.6922222
bright,37.9966667,-88.92
bright,47.6063889,-122.3308333
bright,41.6005556,-93.6088889
bright,49.25,-122.5
bright,40.4405556,-79.9961111
bright,37.6922222,-97.3372222
bright,39.7286111,-121.8363889
bright,41.9141667,-88.3086111
bright,47.7625,-122.2041667
bright,40.3355556,-75.9272222
bright,39.9830556,-75.8241667
bright,39.9522222,-75.1641667
bright,26.9294444,-82.0455556
bright,27.3361111,-82.5308333
bright,27.9655556,-82.8002778
bright,36.4072222,-83.0055556
bright,39.2672222,-76.7986111
bright,33.6888889,-78.8869444
bright,33.6058333,-78.9733333
bright,31.5602778,-91.4030556
bright,46.183333,-62.533333
bright,27.7705556,-82.6794444
bright,44.9902778,-123.025
bright,47.4741667,-122.2597222
bright,26.7052778,-80.0366667
bright,26.7052778,-80.0366667
bright,28.5491667,-81.7730556
bright,31.7586111,-106.4863889
bright,26.6155556,-80.0572222
bright,39.4063889,-88.79
bright,34.0561111,-79.2466667
bright,39.7391667,-104.9841667
bright,41.6088889,-73.6822222
bright,48.0905556,-105.64
bright,44.0466667,-86.1786111
bright,40.0394444,-84.2033333
bright,34.1463889,-87.4022222
bright,34.2255556,-77.945
bright,27.4986111,-82.575
bright,32.4805556,-80.9805556
bright,32.64,-117.0833333
bright,41.5261111,-87.8891667
bright,39.0991667,-76.5361111
bright,35.7211111,-77.9158333
bright,35.7211111,-77.9158333
bright,36.2,-86.5186111
bright,34.2783333,-119.2922222
bright,33.4330556,-79.1216667
bright,34.2783333,-119.2922222
bright,46.3,-63.216667
bright,34.1013889,-84.5194444
moving,37.1536111,-83.7619444
moving,29.7630556,-95.3630556
moving,31.7058333,-83.6533333
moving,35.235,-75.6288889
moving,33.4483333,-112.0733333
moving,41.6916667,-97.4841667
moving,26.525,-80.0666667
moving,38.1266667,-92.0844444
moving,46.216667,-63.483333
moving,31.2133333,-82.3541667
moving,33.5058333,-102.0086111
moving,29.7630556,-95.3630556
moving,41.1577778,-80.0888889
moving,37.9747222,-87.5558333
moving,38.2544444,-104.6086111
moving,43.0480556,-76.1477778
moving,38.6272222,-90.1977778
moving,40.9780556,-81.7822222
moving,45.716667,-67.0
moving,29.9938889,-90.2416667
moving,42.7647222,-71.4402778
moving,44.7791667,-93.3361111
moving,42.7647222,-71.4402778
moving,45.1244444,-92.6733333
moving,40.7425,-84.1052778
moving,34.0522222,-118.2427778
moving,30.6322222,-87.0397222
moving,36.3955556,-97.8780556
moving,35.5361111,-100.9594444
moving,47.6063889,-122.3308333
moving,33.9533333,-117.3952778
moving,40.7616667,-73.3297222
moving,37.9833333,-75.8541667
moving,43.0730556,-89.4011111
moving,40.6377778,-74.4513889
moving,42.6105556,-71.2347222
moving,39.2544444,-76.7002778
moving,41.2788889,-75.8786111
moving,43.4194444,-83.9508333
moving,41.7297222,-93.6055556
moving,42.2916667,-85.5872222
moving,43.0297222,-76.0047222
moving,26.9338889,-80.0944444
moving,30.3958333,-88.8852778
moving,42.1083333,-91.285
moving,33.2147222,-97.1327778
moving,40.7841667,-74.6972222
moving,39.2402778,-76.8397222
moving,42.8863889,-78.8786111
moving,44.4269444,-124.0675
moving,29.7630556,-95.3630556
moving,30.1577778,-95.4891667
moving,36.6913889,-79.8727778
moving,33.0183333,-80.1758333
moving,41.7355556,-111.8336111
moving,41.3683333,-82.1077778
moving,36.175,-115.1363889
moving,37.5202778,-122.2747222
moving,37.8044444,-122.2697222
moving,41.6316667,-87.6813889
moving,38.5730556,-82.8302778
moving,39.4733333,-82.7394444
moving,45.07,-85.2644444
moving,41.9025,-85.7994444
moving,38.7522222,-121.2869444
moving,39.7391667,-104.9841667
moving,39.2247222,-106.0013889
moving,39.0216667,-105.7952778
moving,35.6869444,-105.9372222
moving,40.015,-105.27
moving,39.4369444,-104.9591667
moving,33.1191667,-117.0855556
moving,40.7616667,-73.3297222
moving,37.7022222,-121.9347222
moving,33.5861111,-86.2861111
moving,35.2525,-95.2372222
moving,39.0305556,-82.8244444
moving,36.3511111,-119.4191667
moving,34.2255556,-77.945
moving,39.0997222,-94.5783333
moving,40.015,-105.27
moving,40.015,-105.27
moving,29.7955556,-90.8227778
moving,34.2072222,-84.1402778
moving,40.4405556,-79.9961111
moving,39.7530556,-74.2233333
moving,36.8297222,-84.8491667
moving,41.85,-87.65
moving,35.6008333,-82.5541667
moving,48.1172222,-122.7591667
moving,32.7555556,-98.9019444
moving,33.3527778,-111.7883333
moving,25.7738889,-80.1938889
moving,33.1672222,-95.1116667
moving,47.4830556,-122.2158333
moving,26.3583333,-80.0833333
moving,26.3583333,-80.0833333
moving,47.2530556,-122.4430556
moving,40.0455556,-86.0086111
moving,46.216667,-63.483333
moving,34.0522222,-118.2427778
moving,40.7297222,-73.2108333
moving,37.8805556,-84.5730556
moving,47.2530556,-122.4430556
moving,26.1888889,-98.155
moving,43.55,-96.7
moving,41.92,-84.6305556
moving,38.8902778,-77.0844444
moving,30.6033333,-87.9036111
moving,31.3380556,-94.7288889
moving,35.9605556,-83.9208333
moving,38.2205556,-90.3958333
moving,40.7425,-84.1052778
moving,44.25,-79.466667
moving,39.1911111,-106.8169444
moving,39.0638889,-108.55
moving,38.9988889,-84.6266667
moving,25.7738889,-80.1938889
moving,40.6547222,-76.1011111
moving,37.7652778,-122.2405556
moving,24.6652778,-81.4425
moving,42.5630556,-114.46
moving,32.7630556,-80.2502778
moving,25.7738889,-80.1938889
moving,44.7966667,-68.7619444
moving,41.2586111,-95.9375
moving,42.1947222,-122.7083333
moving,39.7763889,-74.8627778
moving,43.1547222,-77.6158333
moving,38.8858333,-94.5327778
moving,44.4894444,-68.8575
moving,41.2222222,-73.0569444
moving,41.7205556,-87.7016667
moving,41.2619444,-95.8608333
moving,40.2141667,-77.0088889
moving,28.8002778,-81.2733333
moving,39.7683333,-86.1580556
moving,42.4775,-83.0277778
moving,42.4775,-83.0277778
moving,35.3613889,-86.8397222
moving,49.883333,-97.166667
moving,40.9311111,-73.8991667
moving,41.85,-87.65
moving,29.3927778,-98.2369444
moving,45.583333,-72.0
moving,33.4936111,-117.1475
moving,43.9180556,-123.0233333
moving,38.1375,-120.4586111
moving,39.6133333,-105.0161111
moving,46.9222222,-95.0583333
moving,32.7152778,-117.1563889
moving,36.8663889,-83.8888889
moving,38.2541667,-85.7594444
moving,51.083333,-114.083333
moving,37.8722222,-93.7916667
moving,34.9158333,-85.1091667
moving,37.1491667,-94.4427778
moving,34.1083333,-117.2888889
moving,35.2233333,-114.2222222
moving,34.9022222,-110.1575
moving,34.0447222,-110.4847222
moving,46.7163889,-122.9530556
moving,40.0977778,-74.2180556
moving,39.8397222,-74.1905556
moving,42.9375,-70.8394444
moving,45.616667,-74.6
moving,45.616667,-74.6
moving,40.8519444,-73.1544444
moving,44.7480556,-72.1766667
moving,35.1405556,-85.2327778
moving,41.6986111,-88.0683333
moving,62.1091667,-145.5463889
moving,44.3,-120.8333333
moving,45.3,-122.7725
moving,40.4405556,-79.9961111
moving,40.7141667,-74.0063889
moving,40.015,-105.27
moving,44.5883333,-69.5991667
moving,41.7308333,-84.9327778
moving,32.7555556,-98.9019444
moving,38.9380556,-99.5602778
moving,38.8541667,-120.8583333
moving,44.3013889,-116.0886111
moving,42.2755556,-122.8169444
moving,47.5675,-122.6313889
moving,44.2580556,-71.4416667
moving,32.7152778,-117.1563889
moving,42.9116667,-73.8686111
moving,41.39,-95.3622222
moving,39.4283333,-74.4961111
moving,34.1361111,-117.8644444
moving,43.1788889,-88.1172222
moving,37.5483333,-121.9875
moving,44.01,-69.8988889
moving,44.01,-69.8988889
moving,35.7330556,-81.3413889
moving,37.6455556,-84.7722222
moving,42.5847222,-87.8211111
moving,38.5766667,-92.1733333
moving,43.7486111,-87.9769444
moving,43.7486111,-87.9769444
moving,47.4830556,-122.2158333
moving,31.5491667,-97.1463889
moving,39.9611111,-82.9988889
moving,37.6391667,-120.9958333
moving,34.9530556,-120.4347222
moving,42.1097222,-86.48
moving,39.0397222,-77.0555556
moving,48.0519444,-122.1758333
moving,34.0552778,-117.7513889
moving,39.9611111,-82.9988889
moving,40.4405556,-79.9961111
moving,33.6058333,-78.9733333
moving,41.5038889,-87.7130556
moving,41.5038889,-87.7130556
moving,44.0783333,-116.9327778
moving,28.555,-82.3880556
moving,48.0152778,-122.0625
moving,43.5516667,-97.5072222
moving,46.216667,-63.483333
moving,40.8022222,-124.1625
moving,32.2216667,-110.9258333
moving,32.9480556,-96.7294444
moving,33.4483333,-112.0733333
moving,37.3394444,-121.8938889
moving,40.2397222,-76.9202778
moving,33.6408333,-117.6022222
moving,33.6408333,-117.6022222
moving,41.7002778,-73.9213889
moving,30.3319444,-81.6558333
moving,38.4405556,-122.7133333
moving,34.2561111,-78.045
moving,39.6416667,-77.7202778
moving,40.6083333,-75.4905556
moving,40.6083333,-75.4905556
moving,40.015,-105.27
moving,50.45,-104.616667
moving,36.1819444,-81.2844444
moving,37.8716667,-122.2716667
moving,34.0522222,-118.2427778
moving,39.7391667,-104.9841667
moving,41.6005556,-93.6088889
moving,34.0522222,-118.2427778
moving,41.7208333,-73.9605556
moving,33.0963889,-79.8036111
moving,40.4405556,-79.9961111
moving,35.9605556,-83.9208333
moving,41.8452778,-71.3525
moving,42.8441667,-71.4802778
moving,46.216667,-63.483333
moving,46.7833333,-92.1063889
moving,40.1738889,-80.2463889
moving,33.6188889,-83.8675
moving,33.9561111,-83.9880556
moving,27.9472222,-82.4586111
moving,27.9472222,-82.4586111
moving,42.6041667,-72.5569444
moving,33.1758333,-84.9886111
moving,33.4483333,-112.0733333
moving,32.9344444,-97.2513889
moving,32.2216667,-110.9258333
moving,35.7719444,-78.6388889
moving,37.775,-122.4183333
moving,39.9777778,-105.1313889
moving,44.6111111,-69.335
moving,25.9869444,-80.2325
moving,40.4166667,-86.8752778
moving,46.05,-64.81
moving,39.1458333,-77.4172222
moving,41.3197222,-81.6269444
moving,34.0286111,-117.8094444
moving,46.51,-114.0922222
moving,45.1158333,-123.2061111
moving,40.7555556,-73.5880556
moving,42.6525,-73.7566667
moving,30.2669444,-97.7427778
moving,40.0505556,-77.5205556
moving,37.7622222,-84.8433333
moving,37.2152778,-93.2980556
moving,29.6513889,-82.325
moving,27.9375,-82.2861111
moving,39.1927778,-76.7244444
moving,40.6936111,-89.5888889
moving,38.5816667,-121.4933333
moving,34.7538889,-77.4305556
moving,27.9472222,-82.4586111
moving,45.7833333,-108.5
moving,39.4522222,-74.7280556
moving,34.5008333,-117.185
moving,45.57,-93.5813889
moving,43.3238889,-88.1666667
moving,33.5091667,-111.8983333
moving,33.9813889,-81.2363889
moving,38.8597222,-104.9166667
moving,26.1416667,-81.795
moving,36.1016667,-78.4583333
moving,40.1213889,-75.3402778
moving,36.0625,-94.1572222
moving,35.8455556,-86.3902778
moving,38.3566667,-121.9866667
moving,30.2669444,-97.7427778
moving,42.7925,-73.6816667
moving,28.3858333,-80.7422222
moving,21.3069444,-157.8583333
moving,45.1077778,-93.2377778
moving,44.5736111,-68.7961111
moving,34.4233333,-118.4711111
moving,34.2283333,-118.5358333
moving,41.6688889,-87.7386111
moving,33.2855556,-86.81
moving,34.9919444,-86.8469444
moving,29.7352778,-94.9772222
moving,36.6002778,-121.8936111
moving,42.6055556,-83.15
moving,36.1988889,-115.1166667
moving,39.7294444,-104.8313889
moving,40.7933333,-77.8602778
moving,42.3708333,-71.1833333
moving,34.1619444,-97.4255556
moving,34.0522222,-118.2427778
moving,37.7397222,-121.4241667
moving,30.6941667,-88.0430556
moving,42.125,-72.75
moving,41.85,-87.65
moving,40.4775,-74.6272222
moving,30.3319444,-81.6558333
moving,36.0152778,-83.415
moving,34.2694444,-118.7805556
moving,40.6677778,-111.9380556
moving,35.7063889,-81.2188889
moving,37.9883333,-85.7158333
moving,34.9883333,-80.3672222
moving,41.5380556,-72.8075
moving,39.7913889,-74.1955556
moving,33.9480556,-86.4727778
moving,35.5363889,-78.2847222
moving,39.9866667,-75.4013889
moving,39.7391667,-104.9841667
moving,42.7283333,-73.6922222
moving,43.1063889,-76.2180556
moving,45.0791667,-93.1469444
moving,45.0791667,-93.1469444
moving,41.5733333,-87.7844444
moving,40.4775,-74.6272222
moving,47.8108333,-122.3761111
moving,40.5394444,-75.4972222
moving,40.4405556,-79.9961111
moving,37.4308333,-79.1233333
moving,41.4169444,-87.3652778
moving,40.82,-74.3652778
moving,33.7455556,-117.8669444
moving,40.1672222,-105.1013889
moving,21.4180556,-157.8036111
moving,28.5380556,-81.3794444
moving,40.0502778,-105.0494444
moving,47.6063889,-122.3308333
moving,46.2113889,-119.1361111
moving,38.9822222,-94.6705556
moving,30.4505556,-91.1544444
moving,42.865,-71.3744444
moving,38.4497222,-123.1144444
moving,37.7477778,-84.2947222
moving,33.5386111,-112.1852778
moving,41.7411111,-70.5994444
moving,40.3294444,-74.0619444
moving,41.5833333,-87.5
moving,27.8394444,-82.7913889
moving,41.9666667,-71.1875
moving,41.5833333,-87.5
moving,44.7311111,-68.8269444
moving,48.7597222,-122.4869444
moving,35.4975,-97.2686111
moving,61.2180556,-149.9002778
moving,61.2180556,-149.9002778
moving,38.8047222,-77.0472222
moving,41.6611111,-91.53
moving,33.7488889,-84.3880556
moving,27.7519444,-98.0694444
moving,30.6941667,-88.0430556
moving,21.3069444,-157.8583333
moving,47.1855556,-122.2916667
moving,29.4238889,-98.4933333
moving,25.8897222,-80.1869444
moving,35.0455556,-85.3097222
moving,30.4977778,-94.9963889
moving,35.1427778,-120.6402778
moving,47.4705556,-122.3455556
moving,35.4105556,-80.8430556
moving,45.6388889,-122.6602778
moving,39.5069444,-84.7452778
moving,42.7325,-84.5555556
moving,33.9813889,-81.2363889
moving,49.25,-123.133333
moving,44.0522222,-123.0855556
moving,34.8641667,-118.1625
moving,40.5291667,-75.3936111
moving,44.98,-93.2636111
moving,32.1533333,-90.1311111
moving,35.1477778,-114.5675
moving,35.1477778,-114.5675
moving,40.3922222,-79.9002778
moving,47.7361111,-122.6452778
moving,38.9716667,-95.235
moving,45.7544444,-122.8763889
moving,41.7,-71.4166667
moving,41.2844444,-84.3558333
moving,47.6063889,-122.3308333
moving,44.8341667,-87.3769444
moving,30.1577778,-95.4891667
moving,48.4213889,-122.3327778
moving,46.6022222,-120.5047222
moving,34.2072222,-84.1402778
moving,40.8861111,-73.2577778
moving,46.6022222,-120.5047222
moving,40.8611111,-79.8955556
moving,34.0736111,-118.3994444
moving,29.7855556,-95.8241667
moving,40.4405556,-79.9961111
moving,27.3361111,-82.5308333
moving,39.1752778,-84.2944444
moving,38.7522222,-121.2869444
moving,40.0488889,-74.5627778
moving,40.0488889,-74.5627778
moving,42.7125,-76.4219444
moving,41.7958333,-87.9755556
moving,31.6938889,-89.1305556
moving,30.605,-93.2316667
moving,36.1538889,-95.9925
